[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
,,,N41(100),,266,-94.930000,11.620000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.090000,12.740000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-94.780000,12.930000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-94.530000,12.300000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-95.420000,11.870000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-95.840000,12.340000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-97.080000,11.540000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-99.080000,10.350000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-97.850000,10.510000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-96.870000,9.480000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-98.290000,11.500000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-99.260000,13.280000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-98.750000,11.280000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-99.040000,12.030000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-97.650000,12.850000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-96.700000,14.780000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-96.430000,14.580000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.170000,11.180000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.960000,10.890000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.340000,11.110000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-91.880000,13.860000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-93.870000,11.220000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.930000,11.400000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.290000,14.910000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.190000,15.940000,,,,,,,,15.318,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.840000,17.410000,,,,,,,,34.220,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.520000,11.640000,,,,,,,,62.209,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.470000,12.740000,,,,,,,,87.951,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.660000,12.080000,,,,,,,,57.932,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.740000,11.670000,,,,,,,,43.419,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.920000,11.550000,,,,,,,,39.419,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.460000,12.010000,,,,,,,,36.264,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.740000,12.540000,,,,,,,,32.692,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.210000,11.940000,,,,,,,,33.958,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.050000,11.180000,,,,,,,,31.285,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.950000,12.360000,,,,,,,,28.742,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.580000,11.420000,,,,,,,,33.140,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.470000,13.540000,,,,,,,,33.260,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.870000,13.660000,,,,,,,,31.437,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.810000,13.710000,,,,,,,,35.060,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.420000,12.230000,,,,,,,,34.447,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.880000,14.010000,,,,,,,,41.201,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.960000,14.290000,,,,,,,,41.247,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.760000,13.710000,,,,,,,,46.616,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.810000,12.780000,,,,,,,,58.914,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.170000,12.960000,,,,,,,,71.790,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.230000,13.370000,,,,,,,,84.661,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.170000,12.420000,,,,,,,,92.405,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.400000,12.640000,,,,,,,,97.226,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.610000,12.710000,,,,,,,,91.072,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.140000,13.910000,,,,,,,,104.210,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.760000,13.590000,,,,,,,,100.868,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.800000,14.560000,,,,,,,,111.053,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.600000,14.240000,,,,,,,,117.031,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.020000,12.890000,,,,,,,,117.394,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.580000,13.470000,,,,,,,,117.498,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.560000,12.580000,,,,,,,,112.328,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-92.880000,12.190000,,,,,,,,115.824,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-93.810000,12.860000,,,,,,,,119.792,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.750000,12.130000,,,,,,,,116.846,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.280000,13.620000,,,,,,,,116.431,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.260000,11.860000,,,,,,,,117.916,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.470000,12.900000,,,,,,,,126.437,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-94.210000,11.560000,,,,,,,,119.781,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.580000,11.890000,,,,,,,,126.285,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.500000,13.240000,,,,,,,,132.243,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-95.410000,12.120000,,,,,,,,148.414,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.060000,13.070000,,,,,,,,159.566,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-96.770000,11.500000,,,,,,,,173.045,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.190000,13.900000,,,,,,,,190.926,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.740000,13.070000,,,,,,,,207.175,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.070000,12.160000,,,,,,,,214.595,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-102.860000,9.260000,,,,,,,,248.259,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-102.110000,9.600000,,,,,,,,211.049,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.470000,10.050000,,,,,,,,122.825,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-104.000000,10.520000,,,,,,,,5.892,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-103.080000,12.140000,,,,,,,,37.166,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.370000,12.490000,,,,,,,,0.011,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.550000,11.250000,,,,,,,,0.338,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.360000,9.740000,,,,,,,,1.398,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-102.270000,12.080000,,,,,,,,3.317,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.070000,11.200000,,,,,,,,6.405,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.410000,11.570000,,,,,,,,12.298,,,,,,,,
,,,,,,,,,,,,,,Download End Request,,,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.650000,12.510000,,,,,,,,24.645,,,,,,,,
,,,N41(100)+N41(40),,266,-99.360000,11.790000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-97.750000,11.320000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-100.040000,15.870000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-100.250000,9.940000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-100.530000,11.040000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.750000,13.550000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.800000,14.240000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.070000,12.860000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.260000,15.380000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.140000,14.390000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.400000,10.680000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.340000,14.060000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.510000,10.770000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.140000,11.140000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.270000,10.320000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.170000,11.880000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.960000,11.260000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.410000,11.620000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.320000,11.540000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.160000,13.230000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.100000,14.240000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.020000,13.960000,,,,,,,,,,,,,,,,
,,,,,266,-98.150000,12.740000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.330000,13.950000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.130000,12.240000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.700000,13.400000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.340000,10.400000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.270000,12.710000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.790000,11.580000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.840000,10.980000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.990000,11.710000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.070000,12.040000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.280000,11.330000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.590000,11.870000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.390000,11.980000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.160000,12.960000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.780000,13.780000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.920000,13.770000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.950000,16.050000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.720000,15.350000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.600000,12.980000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.720000,8.590000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.480000,10.820000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.900000,16.130000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.790000,17.100000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.670000,14.810000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-94.790000,16.730000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-95.640000,14.450000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.770000,12.640000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.500000,10.580000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.010000,13.320000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.900000,10.580000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.230000,10.400000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.400000,9.890000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.520000,12.480000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.070000,9.280000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.040000,9.630000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.630000,9.860000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.960000,9.260000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.760000,8.050000,,,,,,,,,,,,,,,,
,,,,,266,-101.400000,8.240000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.690000,8.730000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.800000,11.720000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.300000,9.120000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-100.510000,8.140000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-100.540000,9.760000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-100.870000,10.050000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-100.780000,11.460000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-99.490000,9.490000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-101.450000,9.370000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-99.770000,11.070000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-98.900000,11.200000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-98.070000,10.370000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-97.660000,10.600000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-95.490000,11.700000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-95.880000,13.320000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.980000,12.240000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.910000,11.000000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.280000,14.590000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.820000,11.220000,,,,,,,,106.499,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.950000,11.080000,,,,,,,,248.750,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.240000,13.950000,,,,,,,,230.069,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.750000,12.290000,,,,,,,,260.710,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.820000,11.970000,,,,,,,,98.513,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.370000,10.870000,,,,,,,,2.185,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.070000,12.400000,,,,,,,,13.836,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.610000,9.760000,,,,,,,,26.614,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.800000,12.750000,,,,,,,,0.011,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.270000,9.740000,,,,,,,,0.317,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.280000,12.370000,,,,,,,,1.275,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.820000,10.590000,,,,,,,,2.862,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-103.380000,10.330000,,,,,,,,5.991,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.770000,11.860000,,,,,,,,11.807,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.980000,13.520000,,,,,,,,23.777,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.920000,11.760000,,,,,,,,43.168,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.050000,10.130000,,,,,,,,83.826,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.530000,10.350000,,,,,,,,148.636,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.090000,8.550000,,,,,,,,244.586,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.550000,9.150000,,,,,,,,197.254,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.250000,10.740000,,,,,,,,140.625,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.680000,11.110000,,,,,,,,102.278,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.190000,11.460000,,,,,,,,93.036,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.830000,11.610000,,,,,,,,87.405,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.040000,11.420000,,,,,,,,62.850,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-97.590000,12.660000,,,,,,,,47.987,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.360000,12.290000,,,,,,,,37.913,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.490000,10.030000,,,,,,,,41.706,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.140000,9.330000,,,,,,,,32.987,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.560000,9.880000,,,,,,,,32.725,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.470000,10.160000,,,,,,,,35.117,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.700000,9.920000,,,,,,,,35.977,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.570000,11.790000,,,,,,,,35.780,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.320000,9.850000,,,,,,,,33.718,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.370000,10.520000,,,,,,,,35.660,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.830000,11.160000,,,,,,,,36.588,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.880000,12.280000,,,,,,,,36.435,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.260000,14.000000,,,,,,,,38.192,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.380000,12.990000,,,,,,,,42.622,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.760000,11.520000,,,,,,,,48.318,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.280000,11.770000,,,,,,,,53.045,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.290000,12.660000,,,,,,,,59.945,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.030000,15.560000,,,,,,,,69.684,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.190000,14.340000,,,,,,,,57.037,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.290000,13.770000,,,,,,,,45.972,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-102.760000,13.380000,,,,,,,,47.402,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-103.150000,11.470000,,,,,,,,34.547,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-102.960000,11.330000,,,,,,,,39.992,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.330000,12.410000,,,,,,,,42.655,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.260000,10.810000,,,,,,,,41.029,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.420000,11.950000,,,,,,,,43.299,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.650000,13.480000,,,,,,,,42.273,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-99.660000,11.870000,,,,,,,,43.975,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.210000,12.640000,,,,,,,,45.101,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.420000,12.350000,,,,,,,,44.837,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.710000,13.220000,,,,,,,,47.947,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.690000,12.400000,,,,,,,,52.650,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-101.730000,13.370000,,,,,,,,55.553,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-100.440000,13.920000,,,,,,,,52.716,,,,,,,,
,,,,,,,,,,,,,,Download End Request,,,,,,,,,
,,,N41(100)+N41(40),NR SA,266,-98.170000,13.460000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,,,
,,,N41(100)+N41(40),,266,-98.520000,12.630000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-98.880000,12.180000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-98.380000,13.260000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-98.340000,13.120000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,266,-97.820000,13.640000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.410000,14.030000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.960000,11.440000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.240000,13.100000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.030000,12.010000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.300000,14.450000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.910000,15.590000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.010000,12.790000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.090000,10.380000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.120000,10.950000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.800000,13.060000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.510000,13.030000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.580000,13.550000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.420000,13.450000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.880000,13.520000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.480000,11.550000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.460000,11.940000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.080000,10.300000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.750000,9.810000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.430000,11.130000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.700000,13.200000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.380000,13.840000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.950000,13.390000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.040000,11.490000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.000000,10.860000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.070000,10.290000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.930000,12.080000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.500000,11.830000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.120000,12.190000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.890000,14.260000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.000000,11.870000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.610000,12.780000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.500000,12.030000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.080000,12.170000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.400000,11.090000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.570000,11.660000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.880000,10.660000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.390000,12.580000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.180000,11.060000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.630000,9.560000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.320000,8.340000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-101.390000,10.020000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.620000,10.660000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.720000,9.600000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.290000,10.660000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.380000,13.150000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.190000,13.100000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.540000,11.470000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.990000,10.190000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.190000,11.490000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-98.300000,10.880000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-99.470000,10.240000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.770000,11.140000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.530000,10.620000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-96.890000,10.590000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-97.760000,9.140000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-100.630000,11.550000,,,,,,,,,,,,,,,,
,,,N41(100),,266,-102.170000,8.350000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.200000,14.210000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.900000,13.700000,,,,,,,,,,,,,,,,
